playlist_name,group,source,source_id,output_tvg_id,now,next,verified_binding_ok,binding_rule
Moldova 2 HD,Молдова,iptv-online-primary,Xmoldova-2,Xmoldova-2,,,,
N4,Молдова,iptv-online-primary,Xn4,Xn4,,,,
ARTE,Болгария,iptv-online-primary,Xarte-hd,Xarte-hd,,,,
FashionBox HD,Болгария,iptv-online-primary,Xfashionbox-hd,Xfashionbox-hd,,,,
bTV,Болгария,iptv-online-primary,XbTV.bg,XbTV.bg,,,,
Kino Nova HD,Болгария,iptv-online-primary,XKinoNova.bg,XKinoNova.bg,,,,
bTV Action,Болгария,iptv-online-primary,XbTV.Action.bg,XbTV.Action.bg,,,,
bTV Comedy,Болгария,iptv-online-primary,XbTV.Comedy.bg,XbTV.Comedy.bg,,,,
bTV Cinema,Болгария,iptv-online-primary,XbTV.Cinema.bg,XbTV.Cinema.bg,,,,
Nat Geo Wild,Болгария,iptv-online-primary,XNat.Geo.Wild.bg,XNat.Geo.Wild.bg,,,,
Diema Sport,Болгария,iptv-online-primary,Xdiema-sport-1,XDIEMA.SPORT.bg,,,,
Diema Sport 2,Болгария,iptv-online-primary,Xdiema-sport-2,XDIEMA.SPORT.2.bg,,,,
Diema Sport 3,Болгария,iptv-online-primary,Xdiema-sport-3,XDIEMA.SPORT.3.bg,,,,
Nickelodeon,Болгария,iptv-online-primary,XNickelodeon.bg,XNickelodeon.bg,,,,
Love Nature HD,Болгария,iptv-online-primary,Xlove-nature-4k,Xlove-nature-4k,,,,
Nova Sport 1 HD,SkyLink,iptv-online-primary,X07ceb1ac6be64075dded2510c27e0c6e,X07ceb1ac6be64075dded2510c27e0c6e,,,,
Nova Sport 2 HD,SkyLink,iptv-online-primary,X366a88cf3a4bab603ef6408966546e71,X366a88cf3a4bab603ef6408966546e71,,,,
Nova Sport 5 HD,SkyLink,iptv-online-primary,X7845ca0015c718657d785b311edf5079,X7845ca0015c718657d785b311edf5079,,,,
Arena Sport 2 HD,SkyLink,iptv-online-primary,X29310a006ce41c9fb5cca14f333849fb,X29310a006ce41c9fb5cca14f333849fb,,,,
Sport 1 HD,SkyLink,iptv-online-primary,X18e7a585715561d4bb2606977deb20f6,X18e7a585715561d4bb2606977deb20f6,,,,
JOJ Sport HD,SkyLink,iptv-online-primary,Xeacbd3c220de39cfa7c855755d1291cf,Xeacbd3c220de39cfa7c855755d1291cf,,,,
CANAL+ Sport (SK),SkyLink,iptv-online-primary,Xba551cee37d621f3a459d798ae881e5e,Xba551cee37d621f3a459d798ae881e5e,,,,
Ketnet,BE & NL,iptv-online-primary,XKetnet.be,XKetnet.be,,,,
VTM HD,BE & NL,iptv-online-primary,XVTM.be,XVTM.be,,,,
VTM 2 HD,BE & NL,iptv-online-primary,XVTM.2.be,XVTM.2.be,,,,
VTM 3,BE & NL,iptv-online-primary,XVTM.3.be,XVTM.3.be,,,,
VTM 4,BE & NL,iptv-online-primary,XVTM.4.be,XVTM.4.be,,,,
VTM Non-Stop 90s,BE & NL,iptv-online-primary,XVTM.NON-STOP.DOKTERS.be,XVTM.NON-STOP.DOKTERS.be,,,,
24Kitchen,BE & NL,iptv-online-primary,X24Kitchen.nl,X24Kitchen.nl,,,,
CANAL+ Action,BE & NL,iptv-online-primary,XCanal+.Action.nl,XCanal+.Action.nl,,,,
Disney Channel,BE & NL,iptv-online-primary,XDisney.Channel.nl,XDisney.Channel.nl,,,,
Film1 Action,BE & NL,iptv-online-primary,XFilm1.Action.nl,XFilm1.Action.nl,,,,
Film1 Drama,BE & NL,iptv-online-primary,XFilm1.Drama.nl,XFilm1.Drama.nl,,,,
Film1 Family,BE & NL,iptv-online-primary,XFilm1.Family.nl,XFilm1.Family.nl,,,,
History NL,BE & NL,iptv-online-primary,XHISTORY.nl,XHISTORY.nl,,,,
Love Nature HD BNL,BE & NL,iptv-online-primary,XLove.Nature.nl,XLove.Nature.nl,,,,
NPO1 HD,BE & NL,iptv-online-primary,XNPO.1.nl,XNPO.1.nl,,,,
NPO2 HD,BE & NL,iptv-online-primary,XNPO.2.nl,XNPO.2.nl,,,,
NPO3 HD,BE & NL,iptv-online-primary,XNPO.3.nl,XNPO.3.nl,,,,
National Geographic Wild,BE & NL,iptv-online-primary,XNational.Geographic.nl,XNational.Geographic.nl,,,,
ONS,BE & NL,iptv-online-primary,XONS.nl,XONS.nl,,,,
Omroep Brabant Televisie,BE & NL,iptv-online-primary,XOmroep.Brabant.nl,XOmroep.Brabant.nl,,,,
Omrop Fryslan Televisie,BE & NL,iptv-online-primary,XOmrop.Fryslân.nl,XOmrop.Fryslân.nl,,,,
RTL Z,BE & NL,iptv-online-primary,XRTL.Z.nl,XRTL.Z.nl,,,,
RTL4 HD,BE & NL,iptv-online-primary,XRTL.4.nl,XRTL.4.nl,,,,
RTL5 HD,BE & NL,iptv-online-primary,XRTL.5.nl,XRTL.5.nl,,,,
RTL7 HD,BE & NL,iptv-online-primary,XRTL.7.nl,XRTL.7.nl,,,,
RTL8 HD,BE & NL,iptv-online-primary,XRTL.8.nl,XRTL.8.nl,,,,
Star Channel,BE & NL,iptv-online-primary,XSTAR.Channel.nl,XSTAR.Channel.nl,,,,
VRT 1,BE & NL,iptv-online-primary,XVRT.1.nl,XVRT.1.nl,,,,
Viaplay TV,BE & NL,iptv-online-primary,XViaplay.TV.nl,XViaplay.TV.nl,,,,
ESPN 2 HD,BE & NL,iptv-online-primary,XESPN.2.nl,XESPN.2.nl,,,,
ESPN 4 HD,BE & NL,iptv-online-primary,XESPN.4.nl,XESPN.4.nl,,,,
Ziggo Sport 2,BE & NL,iptv-online-primary,XZiggo.Sport.2.nl,XZiggo.Sport.2.nl,,,,
Ziggo Sport 6,BE & NL,iptv-online-primary,XZiggo.Sport.6.nl,XZiggo.Sport.6.nl,,,,
Arte HD,BE & NL,iptv-online-primary,Xarte-hd,Xarte-hd,,,,
Travel XP,BE & NL,iptv-online-primary,Xtravel-xp-hd,Xtravel-xp-hd,,,,
BBC Cbeebies HD,UK,iptv-online-primary,Xbbc-four-uk,Xbbc-four-uk,,,,
BBC Three,UK,iptv-online-primary,Xbbc-3-uk,Xbbc-3-uk,,,,
BBC Two HD,UK,iptv-online-primary,Xbbc-2-uk,Xbbc-2-uk,,,,
Comedy Central HD,UK,iptv-online-primary,X76742,X76742,,,,
Sky Cinema Premiere HD,UK,iptv-online-primary,Xsky-cinema-premieren,Xsky-cinema-premieren,,,,
Sky Cinema Family HD,UK,iptv-online-primary,Xsky-cinema-family,Xsky-cinema-family,,,,
Animal Planet HD,UK,iptv-online-primary,Xanimal-planet-eu,Xanimal-planet-eu,,,,
Crime Investigation HD,UK,iptv-online-primary,X76667,X76667,,,,
Discovery HD,UK,iptv-online-primary,Xdiscovery-channel,Xdiscovery-channel,,,,
КТК,Казахстан,iptv-online-primary,Xktk-kz,Xktk-kz,,,,
AQTOBE,Казахстан,iptv-online-primary,Xaqtobe,Xaqtobe,,,,
Saryarqa,Казахстан,iptv-online-primary,Xsaryarqa,Xsaryarqa,,,,
Кинобоевик,Казахстан,iptv-online-primary,Xkinoboevik-kz,Xkinoboevik-kz,,,,
Мировое Кино,Казахстан,iptv-online-primary,Xmirovoe-kino-kz,Xmirovoe-kino-kz,,,,
Премиум Кино,Казахстан,iptv-online-primary,Xpremium-kino-kz,Xpremium-kino-kz,,,,
Семейное Кино,Казахстан,iptv-online-primary,Xsemejnoe-kino-kz,Xsemejnoe-kino-kz,,,,
Кинодрама,Казахстан,iptv-online-primary,Xq-kino-hit,Xq-kino-hit,,,,
Киносериал,Казахстан,iptv-online-primary,Xq-kino-alem,Xq-kino-alem,,,,
QazSport,Казахстан,iptv-online-primary,Xkazsport,Xkazsport,,,,
Blue Hustler TV,Для взрослых,iptv-online-primary,Xblue-hustler,Xblue-hustler,,,,
Hustler HD,Для взрослых,iptv-online-primary,Xhustler-hd,Xhustler-hd,,,,
Hustler TV,Для взрослых,iptv-online-primary,Xhustler-hd,Xhustler-hd,,,,
Playboy,Для взрослых,iptv-online-primary,Xplayboy-tv,Xplayboy-tv,,,,
Eroxxx HD,Для взрослых,iptv-online-primary,Xeroxxxhd,Xeroxxxhd,,,,
Brazzers TV HD,Для взрослых,iptv-online-primary,Xbrazzers-tv-europe,Xbrazzers-tv-europe,,,,
Brazzers TV Europe,Для взрослых,iptv-online-primary,Xbrazzers-tv-europe,Xbrazzers-tv-europe,,,,
Barely Legal,Для взрослых,iptv-online-primary,Xbarely-legal,Xbarely-legal,,,,
Babes TV HD,Для взрослых,iptv-online-primary,Xbabes-tv,Xbabes-tv,,,,
Red Lips,Для взрослых,iptv-online-primary,Xredlips,Xo-la-la,,,,
Vivid Red HD,Для взрослых,iptv-online-primary,Xvivid-red,Xvivid-red,,,,
Dorcel HD,Для взрослых,iptv-online-primary,Xdorcel,Xdorcel,,,,
Red Lips,Для взрослых,iptv-online-primary,Xredlips,Xredlips,,,,
Private TV,Для взрослых,iptv-online-primary,Xprivate-tv,Xprivate-tv,,,,
Русская Ночь,Для взрослых,iptv-online-primary,Xrusskaya-noch,Xrusskaya-noch,,,,
Redlight HD,Для взрослых,iptv-online-primary,Xredlight-hd,Xredlight-hd,,,,
Eromania 4K,Для взрослых,iptv-online-primary,Xeromania4k,Xeromania4k,,,,
YOSSO TV SEXY,Для взрослых,iptv-online-primary,Xyosso-sexy,Xyosso-sexy,,,,
KBC+100500 (18+),Для взрослых,iptv-online-primary,X42052,X42052,,,,
БелРос HD,Россия,iptvx-noarch,tro,Xbelros,,,,
Shopping Live,Россия,iptvx-noarch,shopping-live,X	shopping-live,,,,
Наш Кинопоказ HD,Кино,iptvx-noarch,nash-kinopokaz-hd,Xnash-kinopokaz,,,,
Киножелезо HD,Кино,iptvx-noarch,okko-tv,okko-tv,,,,
Детское Кино International,Кино,iptvx-noarch,detkinoint-tviksel,detkinoint-tviksel,,,,
Кино 1 international,Кино,iptvx-noarch,kino1int-tviksel,kino1int-tviksel,,,,
Тайна,Кино,iptvx-noarch,tayna,tayna,,,,
Киноман,Кино,iptvx-noarch,kinosat,kinosat,,,,
Киносезон,Кино,iptvx-noarch,kinosezon,kinosezon,,,,
Киножелезо HD,Кино,iptvx-noarch,okko-tv,okko-tv,,,,
Кино и Жизнь,Кино,iptvx-noarch,kino-i-zhizn,kino-i-zhizn,,,,
Честный Детектив,Кино,iptvx-noarch,chestny-detektiv,Xchestny-detektiv,,,,
Kino 2 HD,Кино,iptvx-noarch,kino2-tviksel,kino2-tviksel,,,,
Патриот,Кино,iptvx-noarch,patriot,patriot,,,,
Смотрим 100% Классика,Кино,iptvx-noarch,smotrim-100-klassika,smotrim-100-klassika,,,,
Смотрим 100% Любовь,Кино,iptvx-noarch,smotrim-100-lubov,smotrim-100-lubov,,,,
Смотрим 100% Факты,Кино,iptvx-noarch,smotrim-100-fakty,smotrim-100-fakty,,,,
Смотрим 100% Мужское,Кино,iptvx-noarch,smotrim-100-muzhskoe,smotrim-100-muzhskoe,,,,
Смотрим 100% Праздник,Кино,iptvx-noarch,smotrim-100-prazdnik,smotrim-100-prazdnik,,,,
Смотрим 100% Детское,Кино,iptvx-noarch,smotrim-100-detskoe,smotrim-100-detskoe,,,,
Военное кино,Кино,iptvx-noarch,voenkino-tviksel,voenkino-tviksel,,,,
Мы,Кино,iptvx-noarch,myy,myy,,,,
Timeless Dizi Channel,Кино,iptvx-noarch,timeless-dizi,timeless-dizi,,,,
9-1-1 HD,Кино,iptvx-noarch,suspense,suspense,,,,
BCU Cinema HD,Кинозалы,iptvx-noarch,bcu-cinema,Xbcu-cinema,,,,
BCU CINEMA+ HD,Кинозалы,iptvx-noarch,bcu-cinemaplus,Xbcu-cinemaplus,,,,
BCU Marvel,Кинозалы,iptvx-noarch,bcu-marvel,Xbcu-marvel,,,,
BCU Russian HD,Кинозалы,iptvx-noarch,bcu-russian,Xbcu-russian,,,,
BCU Russia 90s HD,Кинозалы,iptvx-noarch,bcu-russia90s,bcu-russia90s,,,,
BCU СССР HD,Кинозалы,iptvx-noarch,bcu-sssr,Xbcu-sssr,,,True,strict-verified
BCU Cosmo HD,Кинозалы,iptvx-noarch,bcu-cosmo,Xbcu-cosmo,,,,
BCUMEDIA HD,Кинозалы,iptvx-noarch,bcu-media,bcu-media,,,,
BCU Premiere 1 HDR,Кинозалы,iptvx-noarch,bcu-kinozal-prem-1,bcu-kinozal-prem-1,,,,
BCU NEW MEDIA 2,Кинозалы,iptvx-noarch,bcu-action,bcu-action,,,,
BCU Premiere 2 HDR,Кинозалы,iptvx-noarch,bcu-kinozal-prem-2,bcu-kinozal-prem-2,,,,
BCU Comedy OLD,Кинозалы,iptvx-noarch,bcu-comedy,bcu-comedy,,,,
BCU Cosmo HDR,Кинозалы,iptvx-noarch,bcu-cosmo,bcu-cosmo,,,,
BCU Unity 1 HDR,Кинозалы,iptvx-noarch,bcu-unity-1,Xbcu-unity-1,,,,
BCU Unity 2 HDR,Кинозалы,iptvx-noarch,bcu-unity-2,Xbcu-unity-2,,,,
BCU Unity 3 HD,Кинозалы,iptvx-noarch,bcu-unity-3,Xbcu-unity-3,,,,
VeleS Криминальный,Кинозалы,iptvx-noarch,veles-krim,veles-criminal,,,,
VeleS Наше Кино,Кинозалы,iptvx-noarch,veles-nashek,veles-our-cinema,,,,
VeleS Комедия,Кинозалы,iptvx-noarch,veles-komed,veles-comedy,,,,
VeleS Триллер,Кинозалы,iptvx-noarch,veles-trill,veles-triller,,,,
VeleS Семейный,Кинозалы,iptvx-noarch,veles-semej,veles-family,,,,
VeleS Гоблин,Кинозалы,iptvx-noarch,veles-gobln,veles-goblin,,,,
VeleS Киноплёнка,Кинозалы,iptvx-noarch,veles-kinoplonk,veles-kinoplenka,,,,
VeleS Dj Set,Кинозалы,iptvx-noarch,veles-djset,veles-djset,,,,
VeleS Киносерия,Кинозалы,iptvx-noarch,veles-kinoser,veles-kinoseries,,,,
VeleS Premiere,Кинозалы,iptvx-noarch,veles-prem,veles-premiere,,,,
VeleS Страшное,Кинозалы,iptvx-noarch,veles-strash,veles-strashnoe,,,,
VeleS СССР,Кинозалы,iptvx-noarch,veles-sssr,veles-ussr,,,,
TvBoom.ViP,Кинозалы,iptvx-noarch,tvboomvip,tvboomvip,,,,
Fresh Fantastic,Кинозалы,iptvx-noarch,fresh-fantastic,Xfresh-fantastic,,,,
Fresh VHS,Кинозалы,iptvx-noarch,fresh-vhs,Xfresh-vhs,,,,
Fresh Rating,Кинозалы,iptvx-noarch,fresh-rating,Xfresh-rating,,,,
Fresh Family,Кинозалы,iptvx-noarch,fresh-family,Xfresh-family,,,,
Fresh Premiere,Кинозалы,iptvx-noarch,fresh-premiere,Xfresh-premiere,,,,
Fresh Comedy,Кинозалы,iptvx-noarch,fresh-comedy,Xfresh-comedy,,,,
Fresh Kids,Кинозалы,iptvx-noarch,fresh-kids,Xfresh-kids,,,,
Fresh Cinema,Кинозалы,iptvx-noarch,fresh-cinema,Xfresh-cinema,,,,
Fresh Horror,Кинозалы,iptvx-noarch,fresh-horror,Xfresh-horror,,,,
Fresh Adventure,Кинозалы,iptvx-noarch,fresh-adventure,Xfresh-adventure,,,,
Fresh Romantic,Кинозалы,iptvx-noarch,fresh-romatic,Xfresh-romatic,,,,
Fresh Russian,Кинозалы,iptvx-noarch,fresh-russian,Xfresh-russian,,,,
Fresh Thriller,Кинозалы,iptvx-noarch,fresh-thriller,Xfresh-thriller,,,,
YOSSO TV Grand,Кинозалы,iptvx-noarch,yosso-grand,Xyosso-grand,,,,
Magic Premiere,Кинозалы,iptvx-noarch,magic-premiere,Xmagic-premiere,,,,
Magic Adventure,Кинозалы,iptvx-noarch,magic-adventure,Xmagic-adventure,,,,
Magic Russian,Кинозалы,iptvx-noarch,magic-russian,Xmagic-russian,,,,
Magic Action,Кинозалы,iptvx-noarch,magic-action,Xmagic-action,,,,
Magic Comedy,Кинозалы,iptvx-noarch,magic-comedy,Xmagic-comedy,,,,
Magic Family,Кинозалы,iptvx-noarch,magic-family,Xmagic-family,,,,
Magic Galaxy,Кинозалы,iptvx-noarch,magic-galaxy,Xmagic-galaxy,,,,
Magic Horror,Кинозалы,iptvx-noarch,magic-horror,Xmagic-horror,,,,
Magic Karate,Кинозалы,iptvx-noarch,magic-karate,Xmagic-karate,,,,
Magic Love,Кинозалы,iptvx-noarch,magic-love,Xmagic-love,,,,
Magic Thriller,Кинозалы,iptvx-noarch,magic-thriller,Xmagic-thriller,,,,
Magic VHS,Кинозалы,iptvx-noarch,magic-vhs,Xmagic-vhs,,,,
CineMan Дубляж СССР,Кинозалы,iptvx-noarch,cineman-dub-ssr,cineman-dub-ssr,,,,
CineMan Комедийные сериалы,Кинозалы,iptvx-noarch,cineman-komseri,cineman-komseri,,,,
GL Невский,Кинозалы,iptvx-noarch,goldline-nevski,XGL Невский,,,,
TVPlay Indian Cinema,Кинозалы,iptvx-noarch,tvplay-indiancinema,tvplay-indiancinema,,,,
TVPlay Игра Престолов HD,Кинозалы,iptvx-noarch,tvplay-igraprestolov,tvplay-igraprestolov,,,,
TVPlay Авторский перевод HD,Кинозалы,iptvx-noarch,tvplay-avtorskiyperevod,tvplay-avtorskiyperevod,,,,
TVPlay АЛЬФ,Кинозалы,iptvx-noarch,tvplay-alf,tvplay-alf,,,,
TVPlay Космический,Кинозалы,iptvx-noarch,tvplay-kosmicheskiy,tvplay-kosmicheskiy,,,,
TVPlay Лихие 90е Сериал,Кинозалы,iptvx-noarch,tvplay-lihie90eserial,tvplay-lihie90eserial,,,,
MM NewFilm 1 HD,Кинозалы,iptvx-noarch,minimax-newfilm1,Xminimax-newfilm1,,,,
Velilla TV Морские дьяволы HD,Кинозалы,iptvx-noarch,velilla-mordiav,velillatvseadevils,,,,
Velilla TV Морские дьяволы 2 HD,Кинозалы,iptvx-noarch,velilla-mordiav2,velillatvseadevilsparttwo,,,,
Velilla TV Русский Сериал HD,Кинозалы,iptvx-noarch,velilla-ruserial,velillaruserial,,,,
Velilla TV Русские Мелодрамы HD,Кинозалы,iptvx-noarch,velilla-rusmylo,velillarusmelodrama,,,,
Velilla TV Кухня + Отель «Элеон» HD,Кинозалы,iptvx-noarch,velilla-kuxnia,velillatvcocina,,,,
Velilla TV Домашний HD,Кинозалы,iptvx-noarch,velilla-domashny,velillatvdomashniy,,,,
Velilla TV Вестерн HD,Кинозалы,iptvx-noarch,velilla-western,velillatvwestern,,,,
Velilla TV Action War Films HD,Кинозалы,iptvx-noarch,velilla-actionwar,actionwarfilms,,,,
Velilla TV Мосгаз HD,Кинозалы,iptvx-noarch,velilla-mosgaz,velillamosgaz,,,,
Velilla TV Бандитский Петербург,Кинозалы,iptvx-noarch,velilla-bpiter,banditpiter,,,,
Velilla TV Элен и ребята,Кинозалы,iptvx-noarch,velilla-elenir,heleneetlesgarcons,,,,
Velilla TV Счастливы вместе,Кинозалы,iptvx-noarch,velilla-sw,velillahappytogether,,,,
Velilla TV Ситком HD,Кинозалы,iptvx-noarch,velilla-sitkom,velillatvsitcom,,,,
Velilla TV ИП Пирогова HD,Кинозалы,iptvx-noarch,velilla-pirog,velillatvpirogova,,,,
Velilla TV Новогодний,Кинозалы,iptvx-noarch,velilla-ny,velillanewyear,,,,
Velilla TV Балабол HD,Кинозалы,iptvx-noarch,velilla-balabol,velilla-balabol,,,,
Velilla TV Cinema 4K,Кино 4K,iptvx-noarch,velilla-cinema4k,velilla4K,,,,
Velilla TV  The X - Files 4K,Кино 4K,iptvx-noarch,velilla-xfiles4k,velillathexfiles4k,,,,
UFC ТВ HD,Спорт,iptvx-noarch,ufc,ufc,,,,
MMA-TV HD,Спорт,iptvx-noarch,m1global,m1global,,,,
Equalympic HD,Спорт,iptvx-noarch,equalympic,X	no_epg_sport,,,,
Box Sport 11 Live 4K,Спорт,iptvx-noarch,box-sport-11-live,box-sport-11-live,,,,
M+ Deportes ES,Спорт,iptvx-noarch,m-plus-deport-es,m-plus-deport-es,,,,
M+ Deportes 2 HD ES,Спорт,iptvx-noarch,m-plus-deport2-es,m-plus-deport2-es,,,,
M+ Deportes 3 HD ES,Спорт,iptvx-noarch,m-plus-deport3-es,m-plus-deport3-es,,,,
M+ Deportes 4 HD ES,Спорт,iptvx-noarch,m-plus-deport4-es,m-plus-deport4-es,,,,
Arena Fight,Спорт,iptvx-noarch,arena-fight,arena-fight,,,,
Velilla TV World Cup 1966,Спорт,iptvx-noarch,velilla-wc1966,worldcup1966,,,,
Velilla TV World Cup 1970,Спорт,iptvx-noarch,velilla-wc1970,worldcup1970,,,,
Velilla TV World Cup 1974,Спорт,iptvx-noarch,velilla-wc1974,worldcup1974,,,,
Velilla TV World Cup 1978,Спорт,iptvx-noarch,velilla-wc1978,worldcup1978,,,,
Velilla TV World Cup 1982,Спорт,iptvx-noarch,velilla-wc1982,worldcup1982,,,,
Velilla TV World Cup 1986,Спорт,iptvx-noarch,velilla-wc1986,worldcup1986,,,,
Velilla TV World Cup 1998,Спорт,iptvx-noarch,velilla-wc1998,worldcup1998,,,,
Velilla TV World Cup 1990,Спорт,iptvx-noarch,velilla-wc1990,worldcup1990,,,,
Velilla TV World Cup 1994,Спорт,iptvx-noarch,velilla-wc1994,worldcup1994,,,,
Velilla TV World Cup 2002,Спорт,iptvx-noarch,velilla-wc2002,worldcup2002,,,,
Velilla TV World Cup 2006,Спорт,iptvx-noarch,velilla-wc2006,worldcup2006,,,,
Velilla TV World Cup 2010,Спорт,iptvx-noarch,velilla-wc2010,worldcup2010,,,,
Velilla TV World Cup 2014,Спорт,iptvx-noarch,velilla-wc2014,worldcup2014,,,,
Velilla TV World Cup 2018,Спорт,iptvx-noarch,velilla-wc2018,worldcup2018,,,,
Velilla TV World Cup 2022 HD,Спорт,iptvx-noarch,velilla-wc2022,worldcup2022,,,,
Velilla TV World Cup 2026 HD,Спорт,iptvx-noarch,velilla-wc2026,worldcup2026,,,,
Velilla TV EuroCup 1984,Спорт,iptvx-noarch,velilla-euro1984,eurocup1984,,,,
Velilla TV EuroCup 1988,Спорт,iptvx-noarch,velilla-euro1988,eurocup1988,,,,
Velilla TV EuroCup 1992,Спорт,iptvx-noarch,velilla-euro1992,eurocup1992,,,,
Velilla TV EuroCup 1996,Спорт,iptvx-noarch,velilla-euro1996,eurocup1996,,,,
Velilla TV EuroCup 2000,Спорт,iptvx-noarch,velilla-euro2000,eurocup2000,,,,
Velilla TV EuroCup 2004,Спорт,iptvx-noarch,velilla-euro2004,eurocup2004,,,,
Velilla TV EuroCup 2008 HD,Спорт,iptvx-noarch,velilla-euro2008,eurocup2008,,,,
Velilla TV EuroCup 2012 HD,Спорт,iptvx-noarch,velilla-euro2012,eurocup2012,,,,
Velilla TV EuroCup 2016 HD,Спорт,iptvx-noarch,velilla-euro2016,eurocup2016,,,,
Velilla TV EuroCup 2020 HD,Спорт,iptvx-noarch,velilla-euro2020,eurocup2020,,,,
Velilla TV EuroCup 2024 HD,Спорт,iptvx-noarch,velilla-euro2024,eurocup2024,,,,
Velilla TV FIFA Club World Cup 2025 HD,Спорт,iptvx-noarch,velilla-fifa-cwc2025,fifaclubworldcup2025,,,,
Velilla TV Legendary Matches HD,Спорт,iptvx-noarch,velilla-legendmatch,velillalegendarymatches,,,,
FIFA+ HD (England),Спорт,iptvx-noarch,fifa-plus-uk,fifapluseng,,,,
Go3 Sport 1 HD,Спорт,iptvx-noarch,tvplay-sports,tvplay-sports,,,,
Go3 Sport 2 HD,Спорт,iptvx-noarch,tvplay-sports-plus,tvplay-sports-plus,,,,
Go3 Sport Open HD,Спорт,iptvx-noarch,tv3-sport-open,tv3-sport-open,,,,
Знаєм 24,Познавательные,iptvx-noarch,znajem24,znajem24,,,,
One Planet HD,Познавательные,iptvx-noarch,one-planet,Xone-planet,,,,
Magic Disney,Детские,iptvx-noarch,magic-disney,Xmagic-disney,,,,
Lale,Детские,iptvx-noarch,lale,xlale,,,,
MM USSR Сказки HD,Детские,iptvx-noarch,minimax-ussr-skazki,Xminimax-ussr-skazki,,,,
Velilla TV Детский HD,Детские,iptvx-noarch,velilla-detsky,velillatvdetskiy,,,,
Velilla TV Том и Джерри HD,Детские,iptvx-noarch,velilla-tij,tomandjerry,,,,
ТВОЁ ТВ HD,Разное,iptvx-noarch,tvoyo-tv-hd,Xtvoyo-tv-hd,,,,
Три Ангела,Разное,iptvx-noarch,tri-angela,Xtri-angela,,,,
Russia Today,Новости,iptvx-noarch,rt-news,Xrussia-today,,,,
Classic Music HD,Музыкальные,iptvx-noarch,classic-music,Xclassic-music,,,,
Наше music HD,Музыкальные,iptvx-noarch,nashe-music-hd,Xnashe,,,,
EU Music HD,Музыкальные,iptvx-noarch,eu-music,eu-music,,,,
Now Rock,Музыкальные,iptvx-noarch,now-rock,now-rock,,,,
1HD Music,Музыкальные,iptvx-noarch,1hd,1hd,,,,
Music Box Dance,Музыкальные,iptvx-noarch,musicbox-dance,musicbox-dance,,,,
Music Box Classic,Музыкальные,iptvx-noarch,musicbox-classic,musicbox-classic,,,,
Music Box Hits,Музыкальные,iptvx-noarch,musicbox-hits,musicbox-hits,,,,
Music Box Sexy,Музыкальные,iptvx-noarch,musicbox-sexy,musicbox-sexy,,,,
AIVA,Музыкальные,iptvx-noarch,aiva,aiva,,,,
МузТВ,Музыкальные,iptvx-noarch,muztv,muztv,,,,
Velilla TV Eurodance 90s,Музыкальные,iptvx-noarch,velilla-eurodance90s,velillaeurodance90s,,,,
Velilla TV Russiandance 90s,Музыкальные,iptvx-noarch,velilla-rusdance,velillarussiandance90s,,,,
Velilla TV Magenta Musik Festivals HD,Музыкальные,iptvx-noarch,velilla-magentamusik,magentamusik,,,,
Velilla TV Pop And Rock Concerts HD,Музыкальные,iptvx-noarch,velilla-poprockconc,velillapoprockconcerts,,,,
Velilla TV Hard And Heavy Concerts HD,Музыкальные,iptvx-noarch,velilla-hardheavyconc,velillahardheavyconcerts,,,,
Беларусь 4 Витебск,Беларусь,iptvx-noarch,belarus4-vitebsk,Xbelarus4,,,,
+TV,Беларусь,iptvx-noarch,belviasat-plustv,belviasat-plustv,,,,
Euronews,Германия,iptvx-noarch,euronews,euronews,,,,
13th Street,Германия,iptvx-noarch,13-strt,X76766,,,,
WAIDWERK,Германия,iptvx-noarch,waidwerk,waidwerk,,,,
Channel 12,Израиль,iptvx-noarch,channel-12-il,channel-12-il,,,,
Channel 13,Израиль,iptvx-noarch,channel-13-il,channel-13-il,,,,
Yes Movies Action HD,Израиль,iptvx-noarch,yes2,Xyes.Movies.Action.il,,,,
Yes Movies Comedy HD,Израиль,iptvx-noarch,yes3,Xyes.Movies.Comedy.il,,,,
Yes TV Comedy HD,Израиль,iptvx-noarch,yes-comedy,Xyes.TV.Comedy.il,,,,
Yes TV Drama HD,Израиль,iptvx-noarch,yes-drama,Xyes.TV.Drama.il,,,,
Teledeporte HD ES,Испания,iptvx-noarch,teledeporte-es,teledeporte-es,,,,
TVN Style HD,Польша,iptvx-noarch,tvn-style-pl,X	tvn-style-pl,,,,
TV PULS HD,Польша,iptvx-noarch,tv-puls,tv-puls,,,,
Euronews,Молдова,iptvx-noarch,euronews,euronews,,,,
Max Sport 1 HD,Болгария,iptvx-noarch,max-sport-1,XMax.Sport.1.bg,,,,
Max Sport 2 HD,Болгария,iptvx-noarch,max-sport-2,XMax.Sport.2.bg,,,,
Max Sport 3 HD,Болгария,iptvx-noarch,max-sport-3,XMax.Sport.3.bg,,,,
Max Sport 4 HD,Болгария,iptvx-noarch,max-sport-4,XMax.Sport.4.bg,,,,
Планета HD BG,Болгария,iptvx-noarch,planeta-hd-bg,XPlaneta.bg,,,,
Балканика,Болгария,iptvx-noarch,balkanika,balkanika,,,,
AMC,SkyLink,iptvx-noarch,amc,amc,,,,
